resource_id,title,subject,institution,learning_product,level,duration_raw,hours_estimate,skills_raw,skills_list,skill_count,rating,reviews
coursera_0219,.NET Core Mastery: Advanced Techniques for Exp Developers,Computer Science,EDUCBA,Specialization,intermediate,3 - 6 Months,100,"Load Balancing, ASP.NET, Test Driven Development (TDD), Debugging, C# (Programming Language), Software Testing, Scalability, Performance Testing, Restful API, Unit Testing, Microservices, .NET Framework, Object-Relational Mapping, Software Architecture, Web Applications, Test Case, User Accounts, Single Sign-On (SSO), Distributed Computing, Redis","['Load Balancing', 'ASP.NET', 'Test Driven Development (TDD)', 'Debugging', 'C# (Programming Language)', 'Software Testing', 'Scalability', 'Performance Testing', 'Restful API', 'Unit Testing', 'Microservices', '.NET Framework', 'Object-Relational Mapping', 'Software Architecture', 'Web Applications', 'Test Case', 'User Accounts', 'Single Sign-On (SSO)', 'Distributed Computing', 'Redis']",20,4.6,110
coursera_0220,"Everyday Excel, Part 1",Computer Science,University of Colorado Boulder,Course,beginner,1 - 3 Months,40,"Data Import/Export, Microsoft Excel, Data Visualization, Spreadsheet Software, Data Management, Excel Macros, Data Cleansing, Excel Formulas, Data Validation, Microsoft Word, Visual Basic (Programming Language), Microsoft PowerPoint","['Data Import/Export', 'Microsoft Excel', 'Data Visualization', 'Spreadsheet Software', 'Data Management', 'Excel Macros', 'Data Cleansing', 'Excel Formulas', 'Data Validation', 'Microsoft Word', 'Visual Basic (Programming Language)', 'Microsoft PowerPoint']",12,4.7,3500
coursera_0221,Introduction to High-Performance and Parallel Computing,Computer Science,University of Colorado Boulder,Course,beginner,1 - 4 Weeks,20,"Bash (Scripting Language), Scalability, Distributed Computing, Computer Systems, Big Data, Operating Systems, File Systems, Linux, Command-Line Interface, Performance Tuning, Programming Principles","['Bash (Scripting Language)', 'Scalability', 'Distributed Computing', 'Computer Systems', 'Big Data', 'Operating Systems', 'File Systems', 'Linux', 'Command-Line Interface', 'Performance Tuning', 'Programming Principles']",11,3.5,124
coursera_0222,Secure Coding Practices,Computer Science,"University of California, Davis",Specialization,intermediate,3 - 6 Months,100,"Threat Modeling, Open Web Application Security Project (OWASP), Secure Coding, Cryptography, Authentications, Encryption, Application Security, Penetration Testing, Data Security, Vulnerability Assessments, Cybersecurity, Vulnerability Management, Security Testing, Software Design, Authorization (Computing), Verification And Validation, Code Review, Linux, Programming Principles, Debugging","['Threat Modeling', 'Open Web Application Security Project (OWASP)', 'Secure Coding', 'Cryptography', 'Authentications', 'Encryption', 'Application Security', 'Penetration Testing', 'Data Security', 'Vulnerability Assessments', 'Cybersecurity', 'Vulnerability Management', 'Security Testing', 'Software Design', 'Authorization (Computing)', 'Verification And Validation', 'Code Review', 'Linux', 'Programming Principles', 'Debugging']",20,4.5,586
coursera_0223,"Graph Search, Shortest Paths, and Data Structures",Computer Science,Stanford University,Course,intermediate,1 - 4 Weeks,20,"Data Structures, Graph Theory, Algorithms, Network Analysis, Computational Thinking, Network Routing","['Data Structures', 'Graph Theory', 'Algorithms', 'Network Analysis', 'Computational Thinking', 'Network Routing']",6,4.8,2000
coursera_0224,Discrete Optimization,Computer Science,The University of Melbourne,Course,intermediate,1 - 3 Months,40,"Operations Research, Combinatorics, Applied Mathematics, Graph Theory, Algorithms, Mathematical Modeling, Computational Thinking, Linear Algebra, Computer Programming, Program Development","['Operations Research', 'Combinatorics', 'Applied Mathematics', 'Graph Theory', 'Algorithms', 'Mathematical Modeling', 'Computational Thinking', 'Linear Algebra', 'Computer Programming', 'Program Development']",10,4.8,769
coursera_0225,Visual Perception for Self-Driving Cars,Computer Science,University of Toronto,Course,advanced,1 - 3 Months,40,"Computer Vision, Image Analysis, Deep Learning, Artificial Neural Networks, Visualization (Computer Graphics), Artificial Intelligence, Machine Learning, Python Programming, NumPy, Linear Algebra","['Computer Vision', 'Image Analysis', 'Deep Learning', 'Artificial Neural Networks', 'Visualization (Computer Graphics)', 'Artificial Intelligence', 'Machine Learning', 'Python Programming', 'NumPy', 'Linear Algebra']",10,4.7,577
coursera_0226,Version Control with Git,Computer Science,Atlassian,Course,mixed,1 - 4 Weeks,20,"Git (Version Control System), GitHub, Bitbucket, Software Versioning, File Management, Command-Line Interface, Code Review, Graphical Tools","['Git (Version Control System)', 'GitHub', 'Bitbucket', 'Software Versioning', 'File Management', 'Command-Line Interface', 'Code Review', 'Graphical Tools']",8,4.7,3000
coursera_0227,"Operating Systems: Overview, Administration, and Security",Computer Science,IBM,Course,beginner,1 - 3 Months,40,"Cloud Computing, Linux, Linux Servers, Cloud Security, Operating Systems, Windows Servers, Microsoft Windows, File Systems, Systems Administration, Mac OS, Command-Line Interface, Security Controls, Virtual Machines, Firewall, Virtualization, User Accounts","['Cloud Computing', 'Linux', 'Linux Servers', 'Cloud Security', 'Operating Systems', 'Windows Servers', 'Microsoft Windows', 'File Systems', 'Systems Administration', 'Mac OS', 'Command-Line Interface', 'Security Controls', 'Virtual Machines', 'Firewall', 'Virtualization', 'User Accounts']",16,4.6,5600
coursera_0228,Cloud Computing,Computer Science,University of Illinois Urbana-Champaign,Specialization,intermediate,3 - 6 Months,100,"Distributed Computing, Cloud Infrastructure, Cloud Services, Big Data, Apache Spark, Cloud Computing, Cloud Storage, Cloud Platforms, Network Architecture, Computer Networking, File Systems, Apache Hadoop, Network Infrastructure, Cloud Applications, Infrastructure As A Service (IaaS), General Networking, Software-Defined Networking, Containerization, NoSQL, Operating Systems","['Distributed Computing', 'Cloud Infrastructure', 'Cloud Services', 'Big Data', 'Apache Spark', 'Cloud Computing', 'Cloud Storage', 'Cloud Platforms', 'Network Architecture', 'Computer Networking', 'File Systems', 'Apache Hadoop', 'Network Infrastructure', 'Cloud Applications', 'Infrastructure As A Service (IaaS)', 'General Networking', 'Software-Defined Networking', 'Containerization', 'NoSQL', 'Operating Systems']",20,4.3,2000
coursera_0229,ASP.NET for Experienced Developers,Computer Science,Board Infinity,Specialization,intermediate,1 - 3 Months,40,"C# (Programming Language), ASP.NET, .NET Framework, Object Oriented Programming (OOP), Docker (Software), Restful API, Azure DevOps, Model View Controller, Containerization, JSON, Microservices, Application Frameworks, Web Services, DevOps, Application Programming Interface (API), Computer Programming, Web Applications, Back-End Web Development, CI/CD, Programming Principles","['C# (Programming Language)', 'ASP.NET', '.NET Framework', 'Object Oriented Programming (OOP)', 'Docker (Software)', 'Restful API', 'Azure DevOps', 'Model View Controller', 'Containerization', 'JSON', 'Microservices', 'Application Frameworks', 'Web Services', 'DevOps', 'Application Programming Interface (API)', 'Computer Programming', 'Web Applications', 'Back-End Web Development', 'CI/CD', 'Programming Principles']",20,4.1,317
coursera_0230,Machine Learning: Algorithms in the Real World,Computer Science,Alberta Machine Intelligence Institute,Specialization,intermediate,3 - 6 Months,100,"Supervised Learning, Feature Engineering, Machine Learning Algorithms, Data Ethics, Applied Machine Learning, Data Quality, Data Processing, MLOps (Machine Learning Operations), Jupyter, Statistical Machine Learning, Machine Learning Methods, Data Validation, Machine Learning, Decision Tree Learning, Business Operations, Data Cleansing, Ethical Standards And Conduct, Classification And Regression Tree (CART), Data Transformation, Operational Analysis","['Supervised Learning', 'Feature Engineering', 'Machine Learning Algorithms', 'Data Ethics', 'Applied Machine Learning', 'Data Quality', 'Data Processing', 'MLOps (Machine Learning Operations)', 'Jupyter', 'Statistical Machine Learning', 'Machine Learning Methods', 'Data Validation', 'Machine Learning', 'Decision Tree Learning', 'Business Operations', 'Data Cleansing', 'Ethical Standards And Conduct', 'Classification And Regression Tree (CART)', 'Data Transformation', 'Operational Analysis']",20,4.6,1100
coursera_0231,Excel/VBA for Creative Problem Solving,Computer Science,University of Colorado Boulder,Specialization,beginner,3 - 6 Months,100,"Excel Macros, Peer Review, Visual Basic (Programming Language), Programming Principles, Data Import/Export, Microsoft Excel, Computer Programming, Project Design, Spreadsheet Software, Simulations, Automation, Algorithms, UI Components, Debugging, Data Management, User Interface (UI), Data Cleansing, Data Validation","['Excel Macros', 'Peer Review', 'Visual Basic (Programming Language)', 'Programming Principles', 'Data Import/Export', 'Microsoft Excel', 'Computer Programming', 'Project Design', 'Spreadsheet Software', 'Simulations', 'Automation', 'Algorithms', 'UI Components', 'Debugging', 'Data Management', 'User Interface (UI)', 'Data Cleansing', 'Data Validation']",18,4.8,4700
coursera_0232,Introduction to Software Testing,Computer Science,University of Minnesota,Course,intermediate,1 - 4 Weeks,20,"Software Testing, JUnit, Verification And Validation, Unit Testing, Test Case, Test Automation, Development Testing, Test Planning, Code Coverage, Software Quality Assurance, Functional Testing, Testability, Integration Testing, Test Data, Issue Tracking","['Software Testing', 'JUnit', 'Verification And Validation', 'Unit Testing', 'Test Case', 'Test Automation', 'Development Testing', 'Test Planning', 'Code Coverage', 'Software Quality Assurance', 'Functional Testing', 'Testability', 'Integration Testing', 'Test Data', 'Issue Tracking']",15,4.4,768
coursera_0233,Product Analytics and AI,Computer Science,University of Virginia,Course,beginner,1 - 4 Weeks,20,"Analytics, Business Analytics, Usability Testing, Product Management, Customer Insights, A/B Testing, Agile Methodology, User Experience, Data-Driven Decision-Making, Data Science, Product Testing, Big Data, Artificial Intelligence and Machine Learning (AI/ML)","['Analytics', 'Business Analytics', 'Usability Testing', 'Product Management', 'Customer Insights', 'A/B Testing', 'Agile Methodology', 'User Experience', 'Data-Driven Decision-Making', 'Data Science', 'Product Testing', 'Big Data', 'Artificial Intelligence and Machine Learning (AI/ML)']",13,4.7,473
coursera_0234,Cyber Security Fundamentals,Computer Science,University of London,Course,beginner,1 - 4 Weeks,20,"Key Management, Security Management, Cyber Attacks, Cryptography, Cyber Security Policies, Cybersecurity, Encryption, Cyber Risk, Information Assurance, Security Controls, Incident Response","['Key Management', 'Security Management', 'Cyber Attacks', 'Cryptography', 'Cyber Security Policies', 'Cybersecurity', 'Encryption', 'Cyber Risk', 'Information Assurance', 'Security Controls', 'Incident Response']",11,4.6,180
coursera_0235,Kali Linux,Computer Science,Board Infinity,Course,intermediate,1 - 4 Weeks,20,"Vulnerability Assessments, Network Monitoring, Penetration Testing, Virtual Private Networks (VPN), Cyber Security Assessment, Linux Commands, Cybersecurity, Linux, Network Security, Intrusion Detection and Prevention, Software Installation, Network Analysis","['Vulnerability Assessments', 'Network Monitoring', 'Penetration Testing', 'Virtual Private Networks (VPN)', 'Cyber Security Assessment', 'Linux Commands', 'Cybersecurity', 'Linux', 'Network Security', 'Intrusion Detection and Prevention', 'Software Installation', 'Network Analysis']",12,4.2,165
